ID,0,3,2,4,5,1,6,7,8
0,0,0,0,0,0,0,1,0,0
3,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
6,1,0,0,0,0,0,0,0,0
7,0,1,1,1,1,1,0,0,1
8,0,0,0,0,0,0,0,1,0
